Genre,Description,URL
Texas blues,"Le Texas blues est une forme de blues développé au Texas dont le style a connu plusieurs variations mais qui est typiquement joué avec plus de swing que les autres formes de blues
",https://fr.wikipedia.org/wiki/Texas_blues
Thrash metal,"Le thrash metal est un style de metal  apparu au début des années 1980. Issu du heavy metal, il se développe surtout aux États-Unis, en Allemagne et au Royaume-Uni. Les groupes Megadeth, Metallica, Slayer, et Anthrax sont reconnus par le grand public et la presse spécialisée comme les leaders du genre[2], constituant à eux quatre ce que les fans et la presse spécialisée ont communément appelé le Big Four of Thrash.
",https://fr.wikipedia.org/wiki/Thrash_metal
Thrash metal allemand,"Le thrash metal allemand désigne une scène régionale du thrash metal ayant émergé durant les années 1980 en Allemagne[1]. Avec le Bay Area thrash metal, le East Coast thrash metal, et le thrash metal brésilien, il s'agit de l'une des scènes majeures de la scène thrash metal.
",https://fr.wikipedia.org/wiki/Thrash_metal_allemand
Thrashcore,"Le thrashcore (également connu sous le terme de fastcore[1]) est un sous-genre musical, caractérisé par un tempo élevé appartenant au punk hardcore.
",https://fr.wikipedia.org/wiki/Thrashcore
Timba,"La timba est un genre musical né à Cuba à la fin des années 1980.
",https://fr.wikipedia.org/wiki/Timba
Toccata,"La toccata (de l'italien : toccare, « toucher » ; pl. toccate ; en espagnol : tocar) est, dans la musique baroque, une composition de forme libre pour les instruments à clavier — orgue, clavecin ou piano. Elle est caractérisée par ses figures brillantes, sa virtuosité et son énergie rythmique, avec des sections imitatives ou plus lentes. À l'origine, il s'agit d'une courte improvisation, ou d'un prélude impromptu, destinée à prendre contact avec un instrument. Elle est jouée isolément, soit dans un contexte religieux (au début d'un office), soit dans un contexte profane, lors d'un concert. Si la cantate (de l'italien : cantare) est une pièce à chanter, la sonate (de l'italien : sonare) une pièce à « sonner », la toccata est une pièce à « toucher », devenue progressivement une démonstration de la dextérité de l'interprète, à même de faire apprécier les qualités de l'instrument.
",https://fr.wikipedia.org/wiki/Toccata
Trallpunk,"Le trallpunk est un sous-genre musical du punk rock ayant émergé en Suède. Il se caractérise par des morceaux rapides de batterie, un son mélodieux, et des paroles souvent politiques. Généralement, Asta Kask[1] et Strebers sont considérés comme les premiers groupes de trallpunk, mais les avis divergent. Dans les années 1990, le trallpunk se popularise, en particulier dans le club Kafé 44 de Stockholm et avec des groupes tels que De Lyckliga Kompisarna (en) et Radioaktiva räker.
",https://fr.wikipedia.org/wiki/Trallpunk
Trance,"La trance (prononcé en français : [tʁɑ̃s], en anglais : [tɹæns]) est un genre de musique électronique ayant émergé en Allemagne au début des années 1990[6]. Il se caractérise par un tempo oscillant entre 125 et 160 battements par minute (BPM)[6], des phrases mélodiques répétitives[6], et une forme musicale montante et descendante[6]. La trance est un genre en elle-même, mais peut également inclure des éléments d'autres styles de musique électronique, comme la techno[3], l'acid house et la new beat[1], l'électro-pop dite musique new wave [3], ou encore la musique ambient de  chill-out[3].
",https://fr.wikipedia.org/wiki/Trance
Trance Goa,"La trance Goa est un genre de musique trance ayant émergé à la fin des années 1980 à Goa, en Inde[1] et produite au début des années 1990 dans le style qu'on connait aujourd'hui, principalement à partir de 1994 en Grande-Bretagne, en Israël et en Allemagne  avant d'être rattachée à la musique trance psychédélique ainsi qu'à toutes ses composantes qui la composent actuellement.
",https://fr.wikipedia.org/wiki/Trance_Goa
Trance psychédélique,"La trance psychédélique, également appelée psytrance (prononcé en anglais : [saɪˈtɹæns]) ou simplement psy (dérivé du mot grec ψυχή, psyche, « esprit », « âme »), est un genre de musique électronique caractérisé par un rythme soutenu et des mélodies créées par des riffs rapides[2].
",https://fr.wikipedia.org/wiki/Trance_psych%C3%A9d%C3%A9lique
Trance vocale,"La trance vocale est un sous-genre musical de la trance, caractérisé par des mélodies travaillées et de longues introductions. Le sous-genre émerge au début des années 1990, lors du développement de la trance. Même si les premières chansons faisaient usage de voix mélangées au rythme, les premiers exemples du style apparaissent en 1992 et 1993.
",https://fr.wikipedia.org/wiki/Trance_vocale
Trap,"La trap est un courant musical issu du Dirty South, ayant émergé au début des années 2000 dans le sud des États-Unis[1],[2]. Il se caractérise par son contenu lyrique et un son particulier, lié notamment à l'utilisation importante du kick de la boîte à rythme Roland TR-808 (caractérisés par la présence plus importante de Sub-bass), des doubles croches, triolets et autres divisions temporelles plus rapides aux sonorités charleston, des nappes de synthétiseur et des ensembles de cordes virtuelles[3],[4].
",https://fr.wikipedia.org/wiki/Trap_(musique)
Tribal house,"La tribal house ou afro house est un sous-genre musical de la house mélangeant house traditionnelle et musique du monde[1]. La structure est similaire à celle de la deep house, mais fournit des percussions de type musique indigène (typiquement congas ou ses dérivés synthétisés).
",https://fr.wikipedia.org/wiki/Tribal_house
Tribe,"La tribe est un genre de musique techno ayant émergé dans les années 1990. Directement issue du mouvement free party, la tribe reste fortement liée à cette culture et est par conséquent régulièrement pratiquée lors d'évènements festifs alternatifs de ce type, où elle reste très appréciée. Le sound system britannique Spiral Tribe[1] est souvent cité en référence comme ayant eu une très grande influence sur ce style.
",https://fr.wikipedia.org/wiki/Tribe_(musique)
Trip hop,"Le trip-hop est un genre musical ayant émergé au début des années 1990, dans la région de Bristol. Dérivé de la « post »-acid house[3], le terme est utilisé par la presse spécialisée britannique et les médias pour décrire une variante plus expérimentale du breakbeat inspirée de la soul, du funk et du jazz[3]. Le genre est décrit comme un « choix européen alternatif de la seconde moitié des années '90s », et comme « une façon de mélanger hip-hop et electronica jusqu'à ce que les deux genres soient méconnaissables[4]. »
",https://fr.wikipedia.org/wiki/Trip_hop
Tropical house,"La Tropical house est un sous-genre de la deep house et de la house. Les artistes évoluant dans ce genre sont souvent présents dans différents festivals, tels que Bakermat avec la scène Bakermat and Friends à Tomorrowland en 2014[4]. Parmi les artistes de tropical house, on peut citer Kygo, Klangkarussell, Klingande, Lost Frequencies, Matoma[5]. Bien qu’on puisse faire remonter les origines de la tropical house à la chanson Sunchyme de Dario G, sortie en 1997 et utilisée à de nombreuses reprises par la suite, ce n’est pas avant le début des années 2010 que le genre est réellement défini.[réf. nécessaire]
",https://fr.wikipedia.org/wiki/Tropical_house
Tropipop,"La tropipop, ou pop colombienne, est un genre musical ayant émergé à la fin des années 1990 en Colombie. Il s'agit d'un mélange de musique colombienne, en particulier Vallenato, et de genres musicaux latins comme la salsa et le merengue, de la pop et le pop rock. Le terme de « tropipop » dérive d'un mélange entre tropical et pop décrivant le mélange entre racines musicales latines et musique populaire américaine[1],[2]. 
",https://fr.wikipedia.org/wiki/Tropipop
Tumba francesa,Description non disponible,https://fr.wikipedia.org/wiki/Tumba_francesa
Twarab,"Le twarab — appelé ainsi aux Comores, et appelé taarab à Zanzibar — est un concours de chant. 
",https://fr.wikipedia.org/wiki/Twarab
Twee pop,"Le twee pop est un sous-genre du rock alternatif, plus particulièrement de l'indie pop[1], caractérisé par des mélodies légères et des paroles souvent naïves. Twee est une altération enfantine de sweet (doux). Le mot désigne en anglais britannique quelque chose de délibérément « mignon » et innocent[4].
",https://fr.wikipedia.org/wiki/Twee_pop
UK garage,"Le UK garage (ou UKG) est un genre de musique électronique ayant émergé au Royaume-Uni au début des années 1990. Il puise ses inspirations du garage house américain. L'une des caractéristiques usuelles du genre est l'utilisation d'un rythme particulier ; les hi-hats sont souvent mixés de telle manière que l'auditeur a l'impression d'être « étouffé », et le kick est joué en syncope.
",https://fr.wikipedia.org/wiki/UK_garage
UK hardcore,"Le UK hardcore est un genre musical dérivé de la techno hardcore, dont les caractéristiques musicales sont principalement orientées et directement liées au happy hardcore (un sous-genre de la musique gabber), et influencé par diverses variétés de musiques rave, ayant émergé et s'étant développé au début des années 1990 au Royaume-Uni. 
",https://fr.wikipedia.org/wiki/UK_hardcore
Unblack metal,"L'unblack metal est un genre musical et la variante chrétienne du black metal. C'est un genre controversé, car certains fans de black metal pensent que le nihilisme et le sentiment anti-chrétien et plus généralement anti-religieux est la base du black metal. Ce genre est parfois appelé HUBM pour « Holy UnBlack Metal ». 
",https://fr.wikipedia.org/wiki/Unblack_metal
Uplifting trance,"L'uplifting trance, parfois appelée epic trance, emotional trance[1], trance euphorique ou trance mélodique, est un sous-genre désignant la musique trance contemporaine. Cependant, le terme « uplifting » remonte à la fin des années 1990[2]. Les morceaux sont facilement reconnaissables par leur long break mélodique et planant mais aussi un beat très énergique et rapide (136-142 BPM généralement) rappelant l'influence et l'émergence de la goa/psytrance quelques années auparavant. Le but premier de cette musique est de faire monter au plus haut l'état émotionnel et sentimental de l'auditeur. 
",https://fr.wikipedia.org/wiki/Uplifting_trance
uptempo,"L'uptempo ou uptempo hardcore est un genre musical dérivé de la techno hardcore et du gabber ayant émergé aux Pays-Bas au début des années 2010. Il est plus rapide, plus bruitiste et plus énergique que le gabber des années 2000. 
",https://fr.wikipedia.org/wiki/Uptempo_(genre_musical)
Vaporwave,"La vaporwave (parfois stylisée «ｖａｐｏｒｗａｖｅ» avec des caractères en pleine chasse) est un genre musical et mouvement artistique[14],[3] ayant émergé sur internet dans les années 2010 des scènes dance indépendantes comme le seapunk, la bounce house, la witch house, et le chillwave. La vaporwave est caractérisée par sa nostalgie et sa fascination pour la culture rétro, la technologie, et les pubs des années 1980 et 1990.
",https://fr.wikipedia.org/wiki/Vaporwave
